Brand Name,Year,brandspend,branddose,brandclaims,nomchngspend,nomchngdose,nomchngclaims,perchngspend,perchngdose,perchngclaims
Spiriva,2016,383785086.3,34593983.86,1120576,29143169.700000048,-5881945.650000002,-190723,0.09621267308578263,-0.1774149071702653,-0.1750529592956872
Spiriva,2017,332046818.1,27271670.04,898793,29143169.700000048,-5881945.650000002,-190723,0.09621267308578263,-0.1774149071702653,-0.1750529592956872
Spironolactone,2013,10529730.17,33182124.557,784195,6314872.729999999,36552570.707,881498,0.5997183810076683,1.1015741515950936,1.124080107626292
Spironolactone,2014,12241537.23,41254850.072000004,981456,6314872.729999999,36552570.707,881498,0.5997183810076683,1.1015741515950936,1.124080107626292
Spironolactone,2015,15081250.22,63504343.234,1311059,6314872.729999999,36552570.707,881498,0.5997183810076683,1.1015741515950936,1.124080107626292
Spironolactone,2016,16352762.23,71383810.093,1537381,6314872.729999999,36552570.707,881498,0.5997183810076683,1.1015741515950936,1.124080107626292
Spironolactone,2017,16844602.9,69734695.264,1665693,6314872.729999999,36552570.707,881498,0.5997183810076683,1.1015741515950936,1.124080107626292
Spironolactone-HCTZ,2013,594289.11,1332837.247,36380,609465.58,-35504.44900000002,1039,1.0255371834089302,-0.026638247903046475,0.028559648158328788
Spironolactone-HCTZ,2014,950743.36,1371938.842,38305,609465.58,-35504.44900000002,1039,1.0255371834089302,-0.026638247903046475,0.028559648158328788
Spironolactone-HCTZ,2015,1442612.78,2114325.0979999998,42918,609465.58,-35504.44900000002,1039,1.0255371834089302,-0.026638247903046475,0.028559648158328788
Spironolactone-HCTZ,2016,1616885.85,2394146.626,46650,609465.58,-35504.44900000002,1039,1.0255371834089302,-0.026638247903046475,0.028559648158328788
Spironolactone-HCTZ,2017,1203754.69,1297332.798,37419,609465.58,-35504.44900000002,1039,1.0255371834089302,-0.026638247903046475,0.028559648158328788
Sporanox,2013,1394488.39,880720.75,1887,528141.6100000001,116797.25,309,0.3787350355781738,0.13261553108632906,0.16375198728139906
Sporanox,2014,1521293.21,914166.1,1968,528141.6100000001,116797.25,309,0.3787350355781738,0.13261553108632906,0.16375198728139906
Sporanox,2015,1833811.04,1048565.8,2098,528141.6100000001,116797.25,309,0.3787350355781738,0.13261553108632906,0.16375198728139906
Sporanox,2016,2162245.55,1167902.85,2230,528141.6100000001,116797.25,309,0.3787350355781738,0.13261553108632906,0.16375198728139906
Sporanox,2017,1922630,997518,2196,528141.6100000001,116797.25,309,0.3787350355781738,0.13261553108632906,0.16375198728139906
Sprintec,2013,8084171.13,16290547.87,511347,3828667.920000001,10704124.430000002,312589,0.47360055328269635,0.6570757788761834,0.611305043346299
Sprintec,2014,9156242.47,18873417.55,603836,3828667.920000001,10704124.430000002,312589,0.47360055328269635,0.6570757788761834,0.611305043346299
Sprintec,2015,10929037.65,24042664.06,752843,3828667.920000001,10704124.430000002,312589,0.47360055328269635,0.6570757788761834,0.611305043346299
Sprintec,2016,11934891.86,26565347.4,827082,3828667.920000001,10704124.430000002,312589,0.47360055328269635,0.6570757788761834,0.611305043346299
Sprintec,2017,11912839.05,26994672.3,823936,3828667.920000001,10704124.430000002,312589,0.47360055328269635,0.6570757788761834,0.611305043346299
Sprycel,2013,46763643.76,220755.97,6120,104369696.34,238890.03,8718,2.2318555174110326,1.082145275618141,1.4245098039215685
Sprycel,2014,69722218.64,297633,8530,104369696.34,238890.03,8718,2.2318555174110326,1.082145275618141,1.4245098039215685
Sprycel,2015,100430964,371397.121,11317,104369696.34,238890.03,8718,2.2318555174110326,1.082145275618141,1.4245098039215685
Sprycel,2016,129478102.1,436394,13705,104369696.34,238890.03,8718,2.2318555174110326,1.082145275618141,1.4245098039215685
Sprycel,2017,151133340.1,459646,14838,104369696.34,238890.03,8718,2.2318555174110326,1.082145275618141,1.4245098039215685
Sps*,2013,730255.32,7628309.772,15723,-94714.8999999999,-2241657.0259999996,-2860,-0.1297010749610149,-0.29386025122211035,-0.181899128665013
Sps*,2014,835978.74,6333614.958,13880,-94714.8999999999,-2241657.0259999996,-2860,-0.1297010749610149,-0.29386025122211035,-0.181899128665013
Sps*,2015,726570.15,5463463.902,12645,-94714.8999999999,-2241657.0259999996,-2860,-0.1297010749610149,-0.29386025122211035,-0.181899128665013
Sps*,2016,666411.22,5248632.129,12364,-94714.8999999999,-2241657.0259999996,-2860,-0.1297010749610149,-0.29386025122211035,-0.181899128665013
Sps*,2017,635540.42,5386652.746,12863,-94714.8999999999,-2241657.0259999996,-2860,-0.1297010749610149,-0.29386025122211035,-0.181899128665013
Sronyx,2013,2094139.26,2203942.198,54741,-431465.1100000001,402733.25,16495,-0.20603458339251046,0.18273312719610635,0.30132807219451596
Sronyx,2014,1984194.16,2250611.76,58823,-431465.1100000001,402733.25,16495,-0.20603458339251046,0.18273312719610635,0.30132807219451596
Sronyx,2015,2040075.39,2633809.964,70761,-431465.1100000001,402733.25,16495,-0.20603458339251046,0.18273312719610635,0.30132807219451596
Sronyx,2016,1979568.36,2968252.444,80191,-431465.1100000001,402733.25,16495,-0.20603458339251046,0.18273312719610635,0.30132807219451596
Sronyx,2017,1662674.15,2606675.448,71236,-431465.1100000001,402733.25,16495,-0.20603458339251046,0.18273312719610635,0.30132807219451596
Ssd,2013,1085516.77,6809420.055,64641,763563.78,4114813.4250000007,39280,0.7034103950324047,0.6042825074330065,0.6076638665862224
Ssd,2014,930474.99,5478935.611,53741,763563.78,4114813.4250000007,39280,0.7034103950324047,0.6042825074330065,0.6076638665862224
Ssd,2015,1783699.43,10496027.73,99888,763563.78,4114813.4250000007,39280,0.7034103950324047,0.6042825074330065,0.6076638665862224
Ssd,2016,1865898.12,11035644.45,103171,763563.78,4114813.4250000007,39280,0.7034103950324047,0.6042825074330065,0.6076638665862224
Ssd,2017,1849080.55,10924233.48,103921,763563.78,4114813.4250000007,39280,0.7034103950324047,0.6042825074330065,0.6076638665862224
Sski,2013,48608.01,83936.968,2247,-1834.8300000000017,-9065.289999999994,-96,-0.03774748235938896,-0.10800116106171476,-0.042723631508678195
Sski,2014,49499.14,79283.54,2228,-1834.8300000000017,-9065.289999999994,-96,-0.03774748235938896,-0.10800116106171476,-0.042723631508678195
Sski,2015,74053.34,80335.794,2277,-1834.8300000000017,-9065.289999999994,-96,-0.03774748235938896,-0.10800116106171476,-0.042723631508678195
Sski,2016,55241.89,81318.278,2263,-1834.8300000000017,-9065.289999999994,-96,-0.03774748235938896,-0.10800116106171476,-0.042723631508678195
Sski,2017,46773.18,74871.678,2151,-1834.8300000000017,-9065.289999999994,-96,-0.03774748235938896,-0.10800116106171476,-0.042723631508678195
Stalevo 100,2013,319378.34,77523,701,-275202.24000000005,-71295,-648,-0.861680976862739,-0.9196625517588328,-0.9243937232524965
Stalevo 100,2014,261028.98,53995,461,-275202.24000000005,-71295,-648,-0.861680976862739,-0.9196625517588328,-0.9243937232524965
Stalevo 100,2015,232645.2,41049,339,-275202.24000000005,-71295,-648,-0.861680976862739,-0.9196625517588328,-0.9243937232524965
Stalevo 100,2016,94393.78,15159,127,-275202.24000000005,-71295,-648,-0.861680976862739,-0.9196625517588328,-0.9243937232524965
Stalevo 100,2017,44176.1,6228,53,-275202.24000000005,-71295,-648,-0.861680976862739,-0.9196625517588328,-0.9243937232524965
Stalevo 150,2013,197283.66,42977,361,-133822.86,-33517,-303,-0.6783271356583713,-0.7798822626055797,-0.8393351800554016
Stalevo 150,2014,186475.61,36213,300,-133822.86,-33517,-303,-0.6783271356583713,-0.7798822626055797,-0.8393351800554016
Stalevo 150,2015,164593.46,28429,216,-133822.86,-33517,-303,-0.6783271356583713,-0.7798822626055797,-0.8393351800554016
Stalevo 150,2016,84745.16,13878,101,-133822.86,-33517,-303,-0.6783271356583713,-0.7798822626055797,-0.8393351800554016
Stalevo 150,2017,63460.8,9460,58,-133822.86,-33517,-303,-0.6783271356583713,-0.7798822626055797,-0.8393351800554016
Starlix,2013,618069.14,270974,3189,-519299.34,-240862,-2825,-0.8401961955259568,-0.8888749474119289,-0.8858576356224521
Starlix,2014,340600.69,137488,1516,-519299.34,-240862,-2825,-0.8401961955259568,-0.8888749474119289,-0.8858576356224521
Starlix,2015,270600.61,101465,1146,-519299.34,-240862,-2825,-0.8401961955259568,-0.8888749474119289,-0.8858576356224521
Starlix,2016,185070.7,64813.5,718,-519299.34,-240862,-2825,-0.8401961955259568,-0.8888749474119289,-0.8858576356224521
Starlix,2017,98769.8,30112,364,-519299.34,-240862,-2825,-0.8401961955259568,-0.8888749474119289,-0.8858576356224521
Stavudine,2013,533533.93,295157.88,5066,-389767.06000000006,-203226.88,-3470,-0.730538468284482,-0.6885361827371845,-0.6849585471772601
Stavudine,2014,367645.49,225541.06,3887,-389767.06000000006,-203226.88,-3470,-0.730538468284482,-0.6885361827371845,-0.6849585471772601
Stavudine,2015,286983.95,185163.112,3197,-389767.06000000006,-203226.88,-3470,-0.730538468284482,-0.6885361827371845,-0.6849585471772601
Stavudine,2016,211394.28999999998,141163.99,2406,-389767.06000000006,-203226.88,-3470,-0.730538468284482,-0.6885361827371845,-0.6849585471772601
Stavudine,2017,143766.87,91931,1596,-389767.06000000006,-203226.88,-3470,-0.730538468284482,-0.6885361827371845,-0.6849585471772601
Stelara,2013,29799659.34,2714.111,2918,189595535.35999998,9638.123,12665,6.362339018604365,3.551116000782577,4.340301576422207
Stelara,2014,52013046.52,3551.868,4627,189595535.35999998,9638.123,12665,6.362339018604365,3.551116000782577,4.340301576422207
Stelara,2015,88404380.32,5897.692,7383,189595535.35999998,9638.123,12665,6.362339018604365,3.551116000782577,4.340301576422207
Stelara,2016,142504972.3,8683.716,10894,189595535.35999998,9638.123,12665,6.362339018604365,3.551116000782577,4.340301576422207
Stelara,2017,219395194.7,12352.234,15583,189595535.35999998,9638.123,12665,6.362339018604365,3.551116000782577,4.340301576422207
Stimate,2013,2162631.26,3942.446,3609,1132730.6500000004,996.3400000000001,313,0.5237742887338086,0.2527212801392842,0.08672762538099188
Stimate,2014,2549894.81,4207.8,3844,1132730.6500000004,996.3400000000001,313,0.5237742887338086,0.2527212801392842,0.08672762538099188
Stimate,2015,2570054.31,4221.153,3846,1132730.6500000004,996.3400000000001,313,0.5237742887338086,0.2527212801392842,0.08672762538099188
Stimate,2016,2946429.79,4468.146,4039,1132730.6500000004,996.3400000000001,313,0.5237742887338086,0.2527212801392842,0.08672762538099188
Stimate,2017,3295361.91,4938.786,3922,1132730.6500000004,996.3400000000001,313,0.5237742887338086,0.2527212801392842,0.08672762538099188
Stivarga,2013,13366857.32,115292,1450,12062994.190000001,26915,493,0.9024555212354135,0.23345071644173054,0.3400000000000001
Stivarga,2014,14662090.34,116418,1523,12062994.190000001,26915,493,0.9024555212354135,0.23345071644173054,0.3400000000000001
Stivarga,2015,19307884.96,133572,1752,12062994.190000001,26915,493,0.9024555212354135,0.23345071644173054,0.3400000000000001
Stivarga,2016,19804065.46,122630,1646,12062994.190000001,26915,493,0.9024555212354135,0.23345071644173054,0.3400000000000001
Stivarga,2017,25429851.51,142207,1943,12062994.190000001,26915,493,0.9024555212354135,0.23345071644173054,0.3400000000000001
Strattera,2013,214919357.5,30397364.24,935269,92305183.89999998,-7975449.109999999,-233068,0.4294875295260454,-0.2623730481047787,-0.24919889358034963
Strattera,2014,260345092.7,31131746.18,962112,92305183.89999998,-7975449.109999999,-233068,0.4294875295260454,-0.2623730481047787,-0.24919889358034963
Strattera,2015,353405313.3,33310674.29,1032480,92305183.89999998,-7975449.109999999,-233068,0.4294875295260454,-0.2623730481047787,-0.24919889358034963
Strattera,2016,433140033.9,34389857.16,1066180,92305183.89999998,-7975449.109999999,-233068,0.4294875295260454,-0.2623730481047787,-0.24919889358034963
Strattera,2017,307224541.4,22421915.13,702201,92305183.89999998,-7975449.109999999,-233068,0.4294875295260454,-0.2623730481047787,-0.24919889358034963
Streptomycin Sulfate,2013,4672.82,297.851,166,28479.940000000002,270.149,-91,6.0948078462256206,0.9069937653390454,-0.5481927710843373
Streptomycin Sulfate,2014,6186.23,418,215,28479.940000000002,270.149,-91,6.0948078462256206,0.9069937653390454,-0.5481927710843373
Streptomycin Sulfate,2015,6196.43,409.95,203,28479.940000000002,270.149,-91,6.0948078462256206,0.9069937653390454,-0.5481927710843373
Streptomycin Sulfate,2016,6600.71,298,57,28479.940000000002,270.149,-91,6.0948078462256206,0.9069937653390454,-0.5481927710843373
Streptomycin Sulfate,2017,33152.76,568,75,28479.940000000002,270.149,-91,6.0948078462256206,0.9069937653390454,-0.5481927710843373
Stribild,2013,92080869.04,1158003.12,38611,204762679.15999997,1830590.88,60563,2.223726614385567,1.580816880700632,1.5685426432881822
Stribild,2014,271651379.3,3218743.091,106636,204762679.15999997,1830590.88,60563,2.223726614385567,1.580816880700632,1.5685426432881822
Stribild,2015,455472991.7,5302954,176969,204762679.15999997,1830590.88,60563,2.223726614385567,1.580816880700632,1.5685426432881822
Stribild,2016,470256188.4,5024423,165852,204762679.15999997,1830590.88,60563,2.223726614385567,1.580816880700632,1.5685426432881822
Stribild,2017,296843548.2,2988594,99174,204762679.15999997,1830590.88,60563,2.223726614385567,1.580816880700632,1.5685426432881822
Stromectol,2013,807728.54,152558.004,28622,-721587.27,-135555.88299999997,-25366,-0.8933536878615185,-0.8885530712633078,-0.8862413528055342
Stromectol,2014,1043968.21,197404.162,36673,-721587.27,-135555.88299999997,-25366,-0.8933536878615185,-0.8885530712633078,-0.8862413528055342
Stromectol,2015,348836.57,65185.545,13210,-721587.27,-135555.88299999997,-25366,-0.8933536878615185,-0.8885530712633078,-0.8862413528055342
Stromectol,2016,140992.49,27940.499,5434,-721587.27,-135555.88299999997,-25366,-0.8933536878615185,-0.8885530712633078,-0.8862413528055342
Stromectol,2017,86141.27,17002.121,3256,-721587.27,-135555.88299999997,-25366,-0.8933536878615185,-0.8885530712633078,-0.8862413528055342
Strovite One,2013,3312794.78,4221041.002,145182,-385751.2999999998,-3087905.0020000003,-105972,-0.11644286036939477,-0.7315505820807945,-0.729925197338513
Strovite One,2014,4377489.65,4691835.203,156627,-385751.2999999998,-3087905.0020000003,-105972,-0.11644286036939477,-0.7315505820807945,-0.729925197338513
Strovite One,2015,8833468.26,5861633.781,198245,-385751.2999999998,-3087905.0020000003,-105972,-0.11644286036939477,-0.7315505820807945,-0.729925197338513
Strovite One,2016,8085327.62,3367460,114276,-385751.2999999998,-3087905.0020000003,-105972,-0.11644286036939477,-0.7315505820807945,-0.729925197338513
Strovite One,2017,2927043.48,1133136,39210,-385751.2999999998,-3087905.0020000003,-105972,-0.11644286036939477,-0.7315505820807945,-0.729925197338513
Suboxone,2013,328607291.8,46331445.12,1329045,374828819.49999994,43428760.25000001,1916796,1.1406588619711204,0.937349571927188,1.4422355902170354
Suboxone,2014,383655652.2,53755127.46,1632156,374828819.49999994,43428760.25000001,1916796,1.1406588619711204,0.937349571927188,1.4422355902170354
Suboxone,2015,482478285.1,67049911.97,2058435,374828819.49999994,43428760.25000001,1916796,1.1406588619711204,0.937349571927188,1.4422355902170354
Suboxone,2016,598329116.5,79974579.3,2836455,374828819.49999994,43428760.25000001,1916796,1.1406588619711204,0.937349571927188,1.4422355902170354
Suboxone,2017,703436111.3,89760205.37,3245841,374828819.49999994,43428760.25000001,1916796,1.1406588619711204,0.937349571927188,1.4422355902170354
Subsys,2013,1658723,28710,352,16884023.08,130218,941,10.178928657768656,4.535632183908046,2.6732954545454546
Subsys,2014,4553786.78,67030,753,16884023.08,130218,941,10.178928657768656,4.535632183908046,2.6732954545454546
Subsys,2015,15850504.67,195986,1840,16884023.08,130218,941,10.178928657768656,4.535632183908046,2.6732954545454546
Subsys,2016,21308982.11,209120,1734,16884023.08,130218,941,10.178928657768656,4.535632183908046,2.6732954545454546
Subsys,2017,18542746.08,158928,1293,16884023.08,130218,941,10.178928657768656,4.535632183908046,2.6732954545454546
Sucralfate,2013,7896983.61,25199554.935000002,268716,2874071.2699999986,10869777.32,134523,0.36394545207875884,0.43134798801159846,0.500614031170455
Sucralfate,2014,8802992.56,29381202.469,327584,2874071.2699999986,10869777.32,134523,0.36394545207875884,0.43134798801159846,0.500614031170455
Sucralfate,2015,10739822.74,37308415.008999996,417092,2874071.2699999986,10869777.32,134523,0.36394545207875884,0.43134798801159846,0.500614031170455
Sucralfate,2016,11455858.120000001,45418272.06,485236,2874071.2699999986,10869777.32,134523,0.36394545207875884,0.43134798801159846,0.500614031170455
Sucralfate,2017,10771054.879999999,36069332.255,403239,2874071.2699999986,10869777.32,134523,0.36394545207875884,0.43134798801159846,0.500614031170455
Sufentanil Citrate,2013,320.03,24,21,9197.279999999999,533.15,259,28.73880573696216,22.214583333333334,12.333333333333334
Sufentanil Citrate,2014,5319.45,35.7,21,9197.279999999999,533.15,259,28.73880573696216,22.214583333333334,12.333333333333334
Sufentanil Citrate,2015,6996.33,197.95,104,9197.279999999999,533.15,259,28.73880573696216,22.214583333333334,12.333333333333334
Sufentanil Citrate,2016,39453.26,701.101,224,9197.279999999999,533.15,259,28.73880573696216,22.214583333333334,12.333333333333334
Sufentanil Citrate,2017,9517.31,557.15,280,9197.279999999999,533.15,259,28.73880573696216,22.214583333333334,12.333333333333334
Sulfacetamide Sodium*,2013,3626704.69,2707768.364,150082,1542211.5699999998,129984.73600000003,-36870,0.425237702494051,0.04800437796975454,-0.24566570274916377
Sulfacetamide Sodium*,2014,3777714.25,2443207.065,129806,1542211.5699999998,129984.73600000003,-36870,0.425237702494051,0.04800437796975454,-0.24566570274916377
Sulfacetamide Sodium*,2015,4730112.55,3133650.179,147504,1542211.5699999998,129984.73600000003,-36870,0.425237702494051,0.04800437796975454,-0.24566570274916377
