Brand Name,Year,brandspend,branddose,brandclaims,brandbens,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,perchngspend,perchngdose,perchngclaims,perchngbens
Lo Loestrin Fe,2013,311024.47,104498,3032,864,198671.21000000002,16766,-11,-53,0.6387639210509708,0.16044326207200138,-0.0036279683377308707,-0.061342592592592594
Lo Loestrin Fe,2014,427049.94,133674,3700,964,198671.21000000002,16766,-11,-53,0.6387639210509708,0.16044326207200138,-0.0036279683377308707,-0.061342592592592594
Lo Loestrin Fe,2015,496716.68,141100,3868,989,198671.21000000002,16766,-11,-53,0.6387639210509708,0.16044326207200138,-0.0036279683377308707,-0.061342592592592594
Lo Loestrin Fe,2016,496799.43,128839,3406,904,198671.21000000002,16766,-11,-53,0.6387639210509708,0.16044326207200138,-0.0036279683377308707,-0.061342592592592594
Lo Loestrin Fe,2017,509695.68,121264,3021,811,198671.21000000002,16766,-11,-53,0.6387639210509708,0.16044326207200138,-0.0036279683377308707,-0.061342592592592594
Lodosyn,2013,11824540.12,2846688,22845,4309,-10281509.479999999,-2755729,-22356,-4147,-0.8695060759792153,-0.9680474291527558,-0.9785948785292187,-0.9624042701322812
Lodosyn,2014,14180074.47,1386019,11422,2941,-10281509.479999999,-2755729,-22356,-4147,-0.8695060759792153,-0.9680474291527558,-0.9785948785292187,-0.9624042701322812
Lodosyn,2015,5331236.12,384244,2295,608,-10281509.479999999,-2755729,-22356,-4147,-0.8695060759792153,-0.9680474291527558,-0.9785948785292187,-0.9624042701322812
Lodosyn,2016,3205529.95,317316,1480,436,-10281509.479999999,-2755729,-22356,-4147,-0.8695060759792153,-0.9680474291527558,-0.9785948785292187,-0.9624042701322812
Lodosyn,2017,1543030.64,90959,489,162,-10281509.479999999,-2755729,-22356,-4147,-0.8695060759792153,-0.9680474291527558,-0.9785948785292187,-0.9624042701322812
Lomotil,2013,332317.49,252672,1928,621,82741.75,-81465,-549,-126,0.24898403632020694,-0.32241403875379937,-0.28475103734439833,-0.2028985507246377
Lomotil,2014,347006.97,231735,1707,552,82741.75,-81465,-549,-126,0.24898403632020694,-0.32241403875379937,-0.28475103734439833,-0.2028985507246377
Lomotil,2015,345547.14,200818,1586,492,82741.75,-81465,-549,-126,0.24898403632020694,-0.32241403875379937,-0.28475103734439833,-0.2028985507246377
Lomotil,2016,436350.42,214363,1568,515,82741.75,-81465,-549,-126,0.24898403632020694,-0.32241403875379937,-0.28475103734439833,-0.2028985507246377
Lomotil,2017,415059.24,171207,1379,495,82741.75,-81465,-549,-126,0.24898403632020694,-0.32241403875379937,-0.28475103734439833,-0.2028985507246377
Loperamide,2013,6820846.5200000005,30965005.05,520496,255290,6155370.55,5495935.210000005,61654,34485,0.9024349883773664,0.17748859401526254,0.1184523992499462,0.13508167182419992
Loperamide,2014,7460026.74,32589821.61,539322,260587,6155370.55,5495935.210000005,61654,34485,0.9024349883773664,0.17748859401526254,0.1184523992499462,0.13508167182419992
Loperamide,2015,10905252.94,34133267.804000005,558091,280347,6155370.55,5495935.210000005,61654,34485,0.9024349883773664,0.17748859401526254,0.1184523992499462,0.13508167182419992
Loperamide,2016,11965103,35340878.980000004,570175,278095,6155370.55,5495935.210000005,61654,34485,0.9024349883773664,0.17748859401526254,0.1184523992499462,0.13508167182419992
Loperamide,2017,12976217.07,36460940.260000005,582150,289775,6155370.55,5495935.210000005,61654,34485,0.9024349883773664,0.17748859401526254,0.1184523992499462,0.13508167182419992
Lopid,2013,131728.39,43766,472,103,172324.95999999996,10976,28,25,1.3081839078121273,0.25078828314216517,0.059322033898305086,0.24271844660194175
Lopid,2014,98496.81,28994,315,96,172324.95999999996,10976,28,25,1.3081839078121273,0.25078828314216517,0.059322033898305086,0.24271844660194175
Lopid,2015,100496.56,25833,279,70,172324.95999999996,10976,28,25,1.3081839078121273,0.25078828314216517,0.059322033898305086,0.24271844660194175
Lopid,2016,270365.29,57662,514,121,172324.95999999996,10976,28,25,1.3081839078121273,0.25078828314216517,0.059322033898305086,0.24271844660194175
Lopid,2017,304053.35,54742,500,128,172324.95999999996,10976,28,25,1.3081839078121273,0.25078828314216517,0.059322033898305086,0.24271844660194175
Loprox,2013,167114.03,59400,407,208,-42052.84,-40920,-286,-153,-0.2516415886804956,-0.6888888888888889,-0.7027027027027027,-0.7355769230769231
Loprox,2014,163852.33,39720,266,154,-42052.84,-40920,-286,-153,-0.2516415886804956,-0.6888888888888889,-0.7027027027027027,-0.7355769230769231
Loprox,2015,293178.72,50400,357,222,-42052.84,-40920,-286,-153,-0.2516415886804956,-0.6888888888888889,-0.7027027027027027,-0.7355769230769231
Loprox,2016,239474.13,38404,275,163,-42052.84,-40920,-286,-153,-0.2516415886804956,-0.6888888888888889,-0.7027027027027027,-0.7355769230769231
Loprox,2017,125061.19,18480,121,55,-42052.84,-40920,-286,-153,-0.2516415886804956,-0.6888888888888889,-0.7027027027027027,-0.7355769230769231
Lorazepam Intensol,2013,1606849.5,1290819.693,40774,28562,-796839.08,-547584.318,-17816,-11754,-0.495901501665215,-0.4242144127251086,-0.4369451120812282,-0.41152580351516
Lorazepam Intensol,2014,1649629.19,1379501.74,43832,30709,-796839.08,-547584.318,-17816,-11754,-0.495901501665215,-0.4242144127251086,-0.4369451120812282,-0.41152580351516
Lorazepam Intensol,2015,1660538.57,1373386.144,43903,32262,-796839.08,-547584.318,-17816,-11754,-0.495901501665215,-0.4242144127251086,-0.4369451120812282,-0.41152580351516
Lorazepam Intensol,2016,1190658.64,1041487.58,32380,23320,-796839.08,-547584.318,-17816,-11754,-0.495901501665215,-0.4242144127251086,-0.4369451120812282,-0.41152580351516
Lorazepam Intensol,2017,810010.42,743235.375,22958,16808,-796839.08,-547584.318,-17816,-11754,-0.495901501665215,-0.4242144127251086,-0.4369451120812282,-0.41152580351516
Lorazepam*,2013,48784303.02,295478211.758,5376688,1919507,20031298.93,267338989.49699998,4852090,746642,0.41060951351068414,0.9047671837000071,0.9024310132929417,0.3889759193376216
Lorazepam*,2014,34788235.62,229863673.409,4243734,1489371,20031298.93,267338989.49699998,4852090,746642,0.41060951351068414,0.9047671837000071,0.9024310132929417,0.3889759193376216
Lorazepam*,2015,26297603.19,170205353.535,3192543,897183,20031298.93,267338989.49699998,4852090,746642,0.41060951351068414,0.9047671837000071,0.9024310132929417,0.3889759193376216
Lorazepam*,2016,23411390.41,175852890.835,3159712,919686,20031298.93,267338989.49699998,4852090,746642,0.41060951351068414,0.9047671837000071,0.9024310132929417,0.3889759193376216
Lorazepam*,2017,68815601.95,562817201.255,10228778,2666149,20031298.93,267338989.49699998,4852090,746642,0.41060951351068414,0.9047671837000071,0.9024310132929417,0.3889759193376216
Loryna,2013,200517.55,103076,2780,594,10583.330000000016,41740,446,155,0.052780068378054774,0.404943924870969,0.160431654676259,0.2609427609427609
Loryna,2014,277295.96,153552,4072,837,10583.330000000016,41740,446,155,0.052780068378054774,0.404943924870969,0.160431654676259,0.2609427609427609
Loryna,2015,316411.82,178500,4689,980,10583.330000000016,41740,446,155,0.052780068378054774,0.404943924870969,0.160431654676259,0.2609427609427609
Loryna,2016,208742.05,133812,3224,804,10583.330000000016,41740,446,155,0.052780068378054774,0.404943924870969,0.160431654676259,0.2609427609427609
Loryna,2017,211100.88,144816,3226,749,10583.330000000016,41740,446,155,0.052780068378054774,0.404943924870969,0.160431654676259,0.2609427609427609
Lorzone,2013,571940.96,147440,2223,1062,2402134.48,240715.5,3217,901,4.199969311517749,1.6326336136733586,1.4471434997750787,0.8483992467043314
Lorzone,2014,1076149.18,210944.5,3113,1307,2402134.48,240715.5,3217,901,4.199969311517749,1.6326336136733586,1.4471434997750787,0.8483992467043314
Lorzone,2015,1726058.31,278071.5,3976,1629,2402134.48,240715.5,3217,901,4.199969311517749,1.6326336136733586,1.4471434997750787,0.8483992467043314
Lorzone,2016,2295902.95,327771,4626,1791,2402134.48,240715.5,3217,901,4.199969311517749,1.6326336136733586,1.4471434997750787,0.8483992467043314
Lorzone,2017,2974075.44,388155.5,5440,1963,2402134.48,240715.5,3217,901,4.199969311517749,1.6326336136733586,1.4471434997750787,0.8483992467043314
Losartan Potassium,2013,276587417.99,741314909.6700001,13835378,4002586,-75218295.47,595796175.1299999,7157057,2101307,-0.2719512551099469,0.8037018645628231,0.5173011536078017,0.5249873456810172
Losartan Potassium,2014,249073619.78,969017236.4300001,17188325,4892930,-75218295.47,595796175.1299999,7157057,2101307,-0.2719512551099469,0.8037018645628231,0.5173011536078017,0.5249873456810172
Losartan Potassium,2015,212850086.06,1157892951.75,19784713,5777431,-75218295.47,595796175.1299999,7157057,2101307,-0.2719512551099469,0.8037018645628231,0.5173011536078017,0.5249873456810172
Losartan Potassium,2016,214393856.84,1309689022.3700001,21555714,6877547,-75218295.47,595796175.1299999,7157057,2101307,-0.2719512551099469,0.8037018645628231,0.5173011536078017,0.5249873456810172
Losartan Potassium,2017,201369122.52,1337111084.8,20992435,6103893,-75218295.47,595796175.1299999,7157057,2101307,-0.2719512551099469,0.8037018645628231,0.5173011536078017,0.5249873456810172
Losartan-Hydrochlorothiazide,2013,123282399.51,279972981.24,5382639,1563152,-41305185.400000006,142380109.45,1257193,207592,-0.33504527462291606,0.508549463663953,0.23356442815503697,0.1328034637706378
Losartan-Hydrochlorothiazide,2014,101722296.78,318338513.11,5803310,1622634,-41305185.400000006,142380109.45,1257193,207592,-0.33504527462291606,0.508549463663953,0.23356442815503697,0.1328034637706378
Losartan-Hydrochlorothiazide,2015,79013483.96,347578858.32,6056464,1723781,-41305185.400000006,142380109.45,1257193,207592,-0.33504527462291606,0.508549463663953,0.23356442815503697,0.1328034637706378
Losartan-Hydrochlorothiazide,2016,75416750.1,385627508.23,6413735,1698830,-41305185.400000006,142380109.45,1257193,207592,-0.33504527462291606,0.508549463663953,0.23356442815503697,0.1328034637706378
Losartan-Hydrochlorothiazide,2017,81977214.11,422353090.69,6639832,1770744,-41305185.400000006,142380109.45,1257193,207592,-0.33504527462291606,0.508549463663953,0.23356442815503697,0.1328034637706378
Lotemax,2013,64902895.27,2419807.55,404040,214652,11756392.990000002,-389616.8829999999,-45818,-33612,0.1811381902316174,-0.16101151639104522,-0.1133996633996634,-0.15658833833367497
Lotemax,2014,73721735.28,2398354.055,422619,218398,11756392.990000002,-389616.8829999999,-45818,-33612,0.1811381902316174,-0.16101151639104522,-0.1133996633996634,-0.15658833833367497
Lotemax,2015,76906744.7,2228885.43,394373,204186,11756392.990000002,-389616.8829999999,-45818,-33612,0.1811381902316174,-0.16101151639104522,-0.1133996633996634,-0.15658833833367497
Lotemax,2016,72716124.12,2101095.2,371363,187703,11756392.990000002,-389616.8829999999,-45818,-33612,0.1811381902316174,-0.16101151639104522,-0.1133996633996634,-0.15658833833367497
Lotemax,2017,76659288.26,2030190.667,358222,181040,11756392.990000002,-389616.8829999999,-45818,-33612,0.1811381902316174,-0.16101151639104522,-0.1133996633996634,-0.15658833833367497
Lotrel,2013,5702808.07,1040583,20978,4609,-569840.4199999999,-485817,-11057,-2750,-0.09992277716616191,-0.46687001421318625,-0.5270759843645724,-0.5966587112171837
Lotrel,2014,5627792.96,917942,17702,3799,-569840.4199999999,-485817,-11057,-2750,-0.09992277716616191,-0.46687001421318625,-0.5270759843645724,-0.5966587112171837
Lotrel,2015,5611260.63,778581,14961,3011,-569840.4199999999,-485817,-11057,-2750,-0.09992277716616191,-0.46687001421318625,-0.5270759843645724,-0.5966587112171837
Lotrel,2016,5481982.14,665330,12307,2405,-569840.4199999999,-485817,-11057,-2750,-0.09992277716616191,-0.46687001421318625,-0.5270759843645724,-0.5966587112171837
Lotrel,2017,5132967.65,554766,9921,1859,-569840.4199999999,-485817,-11057,-2750,-0.09992277716616191,-0.46687001421318625,-0.5270759843645724,-0.5966587112171837
Lotrisone,2013,89161.62,42568,849,546,-27434.449999999997,-21471,-392,-279,-0.3076934896427409,-0.5043929712460063,-0.4617196702002356,-0.510989010989011
Lotrisone,2014,121075.32,53139,1089,613,-27434.449999999997,-21471,-392,-279,-0.3076934896427409,-0.5043929712460063,-0.4617196702002356,-0.510989010989011
Lotrisone,2015,98299.95,39301,847,487,-27434.449999999997,-21471,-392,-279,-0.3076934896427409,-0.5043929712460063,-0.4617196702002356,-0.510989010989011
Lotrisone,2016,75318.52,27275,635,370,-27434.449999999997,-21471,-392,-279,-0.3076934896427409,-0.5043929712460063,-0.4617196702002356,-0.510989010989011
Lotrisone,2017,61727.17,21097,457,267,-27434.449999999997,-21471,-392,-279,-0.3076934896427409,-0.5043929712460063,-0.4617196702002356,-0.510989010989011
Lovastatin,2013,90709536.66,349333741.7,5794381,1524145,-37288410.86,-36177192.03000003,-1307900,-270592,-0.41107486856388054,-0.10356054314692623,-0.22571867469536436,-0.17753691413874664
Lovastatin,2014,77751827.53,353889836.33000004,5574507,1428441,-37288410.86,-36177192.03000003,-1307900,-270592,-0.41107486856388054,-0.10356054314692623,-0.22571867469536436,-0.17753691413874664
Lovastatin,2015,59683926.84,348114407.58,5334060,1398320,-37288410.86,-36177192.03000003,-1307900,-270592,-0.41107486856388054,-0.10356054314692623,-0.22571867469536436,-0.17753691413874664
Lovastatin,2016,58811488.57,343541217.047,5091583,1316091,-37288410.86,-36177192.03000003,-1307900,-270592,-0.41107486856388054,-0.10356054314692623,-0.22571867469536436,-0.17753691413874664
Lovastatin,2017,53421125.8,313156549.66999996,4486481,1253553,-37288410.86,-36177192.03000003,-1307900,-270592,-0.41107486856388054,-0.10356054314692623,-0.22571867469536436,-0.17753691413874664
Lovaza,2013,453041759.3,270454071,2014922,375069,-443260640.38,-263603442,-1984652,-362289,-0.9784101162437808,-0.9746698987570426,-0.9849770859616402,-0.9659262695663998
Lovaza,2014,318011161.7,169357237.3,1294926,312259,-443260640.38,-263603442,-1984652,-362289,-0.9784101162437808,-0.9746698987570426,-0.9849770859616402,-0.9659262695663998
Lovaza,2015,39420786.17,17474684,140558,63641,-443260640.38,-263603442,-1984652,-362289,-0.9784101162437808,-0.9746698987570426,-0.9849770859616402,-0.9659262695663998
Lovaza,2016,15595433.88,6586773,42811,11237,-443260640.38,-263603442,-1984652,-362289,-0.9784101162437808,-0.9746698987570426,-0.9849770859616402,-0.9659262695663998
Lovaza,2017,9781118.92,6850629,30270,12780,-443260640.38,-263603442,-1984652,-362289,-0.9784101162437808,-0.9746698987570426,-0.9849770859616402,-0.9659262695663998
Lovenox,2013,19700610.479999997,490931.32,37664,22280,-6218489.049999995,76063.06399999995,-2954,-3775,-0.31564956102822234,0.15493626277500477,-0.0784303313508921,-0.16943447037701975
Lovenox,2014,19050011.36,526776.56,38901,22399,-6218489.049999995,76063.06399999995,-2954,-3775,-0.31564956102822234,0.15493626277500477,-0.0784303313508921,-0.16943447037701975
Lovenox,2015,17867913.39,548189.4199999999,37587,20642,-6218489.049999995,76063.06399999995,-2954,-3775,-0.31564956102822234,0.15493626277500477,-0.0784303313508921,-0.16943447037701975
Lovenox,2016,14330851.39,548684.3,35878,19800,-6218489.049999995,76063.06399999995,-2954,-3775,-0.31564956102822234,0.15493626277500477,-0.0784303313508921,-0.16943447037701975
Lovenox,2017,13482121.430000002,566994.384,34710,18505,-6218489.049999995,76063.06399999995,-2954,-3775,-0.31564956102822234,0.15493626277500477,-0.0784303313508921,-0.16943447037701975
Loxapine,2013,2809995.34,3680460.3,56247,9084,1776928.5600000005,2694911.7,41069,6882,0.6323599668318314,0.7322213745927378,0.7301544971287357,0.7575957727873184
Loxapine,2014,3213378.09,4722313.611,71385,12174,1776928.5600000005,2694911.7,41069,6882,0.6323599668318314,0.7322213745927378,0.7301544971287357,0.7575957727873184
Loxapine,2015,3281116.79,4752545.1,72811,11560,1776928.5600000005,2694911.7,41069,6882,0.6323599668318314,0.7322213745927378,0.7301544971287357,0.7575957727873184
Loxapine,2016,2958281.02,4356807.5,66335,10030,1776928.5600000005,2694911.7,41069,6882,0.6323599668318314,0.7322213745927378,0.7301544971287357,0.7575957727873184
Loxapine,2017,4586923.9,6375372,97316,15966,1776928.5600000005,2694911.7,41069,6882,0.6323599668318314,0.7322213745927378,0.7301544971287357,0.7575957727873184
Lucentis,2013,2314890.25,66.28,981,282,-546827.29,-20.43,-238,-8,-0.23622169128752435,-0.30823777911888955,-0.24260958205912334,-0.028368794326241134
Lucentis,2014,2653068.89,72.8,1150,357,-546827.29,-20.43,-238,-8,-0.23622169128752435,-0.30823777911888955,-0.24260958205912334,-0.028368794326241134
Lucentis,2015,3089356.76,88.05,1326,368,-546827.29,-20.43,-238,-8,-0.23622169128752435,-0.30823777911888955,-0.24260958205912334,-0.028368794326241134
Lucentis,2016,2798874.27,87.85,1188,334,-546827.29,-20.43,-238,-8,-0.23622169128752435,-0.30823777911888955,-0.24260958205912334,-0.028368794326241134
Lucentis,2017,1768062.96,45.85,743,274,-546827.29,-20.43,-238,-8,-0.23622169128752435,-0.30823777911888955,-0.24260958205912334,-0.028368794326241134
Lumigan,2013,313475339.6,7436863.087,1979341,441021,203606237.59999996,518203.6719999993,-26041,-28508,0.6495127746246485,0.0696804104012409,-0.01315639902371547,-0.06464091279100088
Lumigan,2014,385591511,8401479.505,2208232,462495,203606237.59999996,518203.6719999993,-26041,-28508,0.6495127746246485,0.0696804104012409,-0.01315639902371547,-0.06464091279100088
Lumigan,2015,434122950.4,8275572.576,2136631,447377,203606237.59999996,518203.6719999993,-26041,-28508,0.6495127746246485,0.0696804104012409,-0.01315639902371547,-0.06464091279100088
Lumigan,2016,483981308.7,8147068.45,2058782,433783,203606237.59999996,518203.6719999993,-26041,-28508,0.6495127746246485,0.0696804104012409,-0.01315639902371547,-0.06464091279100088
